id,host_id,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,amenities,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,availability_eoy,number_of_reviews_ly,estimated_occupancy_l365d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,host_tenure_years,days_since_last_review,listing_age_years,n_amenities,amenity_wifi,amenity_kitchen,amenity_parking,amenity_heating,amenity_ac,amenity_tv,amenity_washer,amenity_dryer,amenity_dishwasher,amenity_free_street_parking,amenity_private_entrance,amenity_dedicated_workspace,amenity_self_checkin,amenity_pets_allowed,amenity_bathtub,price
1086038461448724296,107434423,2016-12-16,"New York, NY",within an hour,100.0,96.0,False,Cambridge,5084.0,5865.0,True,True,Brighton,42.34777380000001,-71.1460998,Entire rental unit,Entire home/apt,4,2.0,2.0,2.0,"[""Heating"", ""Dishwasher"", ""Smoke alarm"", ""Private entrance"", ""Elevator"", ""Iron"", ""Carbon monoxide alarm"", ""High chair"", ""Hair dryer"", ""Essentials"", ""Refrigerator"", ""Cooking basics"", ""Lockbox"", ""Pets allowed"", ""Shampoo"", ""TV"", ""Hangers"", ""Wifi"", ""Long term stays allowed"", ""Air conditioning"", ""Bed linens"", ""Oven"", ""Crib"", ""Kitchen"", ""Microwave"", ""Bathtub"", ""Self check-in"", ""Dryer \u2013\u00a0In unit"", ""Gym"", ""Coffee maker"", ""Washer \u2013\u00a0In unit"", ""Paid parking on premises"", ""Hot water""]",32,1125,30.0,334.0,1125.0,1125.0,38.2,1125.0,True,0,0,0,266,0,0,0,1,0,0,,,,,,,,,,True,343,343,0,0,,8.960985626283367,,,33,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True,315.0
1470435359197778489,20857768,2014-09-02,"Boston, MA",within an hour,100.0,62.0,False,North End,184.0,251.0,True,True,South Boston Waterfront,42.3498534,-71.0443746,Entire rental unit,Entire home/apt,3,1.0,1.0,1.0,"[""Toaster"", ""Heating"", ""Dishwasher"", ""Smoke alarm"", ""Iron"", ""Carbon monoxide alarm"", ""Building staff"", ""Shared gym in building"", ""Baking sheet"", ""Cooking basics"", ""Hair dryer"", ""Essentials"", ""Dining table"", ""Children\u2019s books and toys"", ""Pets allowed"", ""TV"", ""Hangers"", ""Wifi"", ""Washer"", ""Extra pillows and blankets"", ""Dedicated workspace"", ""Air conditioning"", ""Stainless steel single oven"", ""Outdoor dining area"", ""Outdoor pool"", ""Kitchen"", ""Microwave"", ""Bathtub"", ""Self check-in"", ""Clothing storage: closet and dresser"", ""Pool table"", ""Coffee maker: drip coffee maker"", ""Hot water""]",30,730,30.0,30.0,730.0,730.0,30.0,730.0,True,0,24,54,329,0,0,0,63,0,0,,,,,,,,,,True,55,55,0,0,,11.249828884325805,,,33,True,True,False,True,True,True,True,True,True,False,False,True,True,True,True,263.0
1432617914906276302,409684302,2021-06-28,"Boston, MA",within an hour,100.0,100.0,False,South End,18.0,163.0,True,True,South End,42.34264,-71.07861,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,"[""Heating"", ""Smoke alarm"", ""Private entrance"", ""Iron"", ""Carbon monoxide alarm"", ""First aid kit"", ""Cooking basics"", ""Hair dryer"", ""Essentials"", ""Refrigerator"", ""Paid parking off premises"", ""Pets allowed"", ""Shampoo"", ""TV"", ""Hangers"", ""Wifi"", ""Long term stays allowed"", ""Washer"", ""Extra pillows and blankets"", ""Dedicated workspace"", ""Air conditioning"", ""Luggage dropoff allowed"", ""Bed linens"", ""Dryer"", ""Kitchen"", ""Fire extinguisher"", ""Dishes and silverware"", ""Hot water""]",1,14,1.0,5.0,14.0,14.0,4.2,14.0,True,19,49,79,350,1,1,0,88,0,6,2025-07-03,2025-07-03,5.0,5.0,5.0,4.0,5.0,5.0,5.0,True,18,18,0,0,0.36,4.42984257357974,152.0,0.4161533196440794,28,True,True,True,True,True,True,True,True,False,False,True,True,False,True,False,235.0
20868619,117861820,2017-02-23,"Boston, MA",within an hour,100.0,100.0,True,Allston-Brighton,3.0,5.0,True,True,Brighton,42.35872,-71.1423,Entire rental unit,Entire home/apt,7,1.0,3.0,3.0,"[""Toaster"", ""Heating"", ""Dishwasher"", ""Clothing storage: walk-in closet, closet, wardrobe, and dresser"", ""Smoke alarm"", ""GE stainless steel gas stove"", ""Iron"", ""Carbon monoxide alarm"", ""Exterior security cameras on property"", ""Baking sheet"", ""Cooking basics"", ""Hair dryer"", ""Essentials"", ""Refrigerator"", ""GE/Maytag stainless steel oven"", ""Freezer"", ""Smart lock"", ""Shampoo"", ""TV"", ""Hot water kettle"", ""Hangers"", ""Coffee"", ""Window AC unit"", ""Wifi"", ""Bed linens"", ""Paid dryer \u2013 In building"", ""Kitchen"", ""Microwave"", ""Body soap"", ""Conditioner"", ""Private patio or balcony"", ""Self check-in"", ""Fire extinguisher"", ""Free parking on premises"", ""Coffee maker"", ""Paid washer \u2013 In building"", ""Dishes and silverware"", ""Free street parking"", ""Hot water""]",2,13,2.0,2.0,13.0,13.0,2.0,13.0,True,13,29,58,148,433,31,0,68,51,186,2017-09-26,2025-08-02,4.86,4.85,4.94,4.95,4.88,4.72,4.72,True,3,3,0,0,4.45,8.772073921971252,122.0,8.183436002737851,39,True,True,True,True,False,True,True,True,True,True,False,False,True,False,False,326.0
1155813091708329751,209024699,2018-08-12,"Boston, MA",within a few hours,83.0,67.0,False,Charlestown,3.0,4.0,True,True,Charlestown,42.37710219377385,-71.05963438342549,Entire rental unit,Entire home/apt,2,2.0,1.0,0.0,"[""Washer"", ""Smoke alarm"", ""Carbon monoxide alarm"", ""TV"", ""Air conditioning"", ""Dedicated workspace"", ""Kitchen""]",29,29,29.0,29.0,29.0,29.0,29.0,29.0,True,28,58,88,268,0,0,0,98,0,0,,,,,,,,,,False,2,2,0,0,,7.307323750855578,,,7,False,True,False,False,True,True,True,False,False,False,False,True,False,False,False,131.0
1029520750095034001,89227862,2016-08-10,"Cambridge, MA",within an hour,100.0,87.0,False,Brighton,14.0,22.0,True,True,Roxbury,42.33726,-71.08532,Entire rental unit,Entire home/apt,4,1.0,2.0,2.0,"[""Toaster"", ""Free washer \u2013 In unit"", ""Heating"", ""Dishwasher"", ""Smoke alarm"", ""Iron"", ""Carbon monoxide alarm"", ""Cooking basics"", ""Hair dryer"", ""Essentials"", ""Ceiling fan"", ""Refrigerator"", ""Free dryer \u2013 In unit"", ""Dining table"", ""Portable fans"", ""Paid parking off premises"", ""Pets allowed"", ""Shampoo"", ""TV"", ""Clothing storage"", ""Hangers"", ""Hot water kettle"", ""Wine glasses"", ""Coffee"", ""Paid parking on premises"", ""Cleaning products"", ""Wifi"", ""Long term stays allowed"", ""Extra pillows and blankets"", ""Dedicated workspace"", ""Air conditioning"", ""Luggage dropoff allowed"", ""Bed linens"", ""Oven"", ""Shower gel"", ""Kitchen"", ""Microwave"", ""Stove"", ""Body soap"", ""Conditioner"", ""Bathtub"", ""Fire extinguisher"", ""Coffee maker"", ""Pack \u2019n play/Travel crib"", ""Dishes and silverware"", ""Room-darkening shades"", ""Hot water""]",29,1125,29.0,29.0,1125.0,1125.0,29.0,1125.0,True,0,0,10,47,24,4,0,19,23,232,2023-12-13,2024-11-17,4.75,4.75,4.96,4.71,4.88,4.5,4.42,False,12,12,0,0,1.1,9.311430527036276,380.0,1.9712525667351128,47,True,True,True,True,True,True,True,True,True,False,False,True,False,True,True,363.0
1022697149341928950,163848078,2017-12-23,"Boston, MA",within an hour,87.0,76.0,False,East Cambridge,102.0,193.0,True,True,Back Bay,42.34383,-71.08303,Entire rental unit,Entire home/apt,6,2.0,3.0,3.0,"[""Dishwasher"", ""Smoke alarm"", ""Elevator"", ""Iron"", ""Carbon monoxide alarm"", ""Washer \u2013\u00a0In building"", ""Cooking basics"", ""Hair dryer"", ""Essentials"", ""Refrigerator"", ""Freezer"", ""Dining table"", ""Pets allowed"", ""Gym in building"", ""Shampoo"", ""TV"", ""Hot water kettle"", ""Hangers"", ""Pool"", ""Wifi"", ""Long term stays allowed"", ""Dedicated workspace"", ""Air conditioning"", ""Bed linens"", ""Oven"", ""Exercise equipment"", ""Central heating"", ""Shower gel"", ""Kitchen"", ""Microwave"", ""Stove"", ""Conditioner"", ""Bathtub"", ""Clothing storage: closet and dresser"", ""Dryer \u2013 In building"", ""Coffee maker"", ""Dishes and silverware"", ""Hot water""]",4,365,2.0,4.0,1125.0,1125.0,4.0,1125.0,True,15,25,49,310,15,1,0,54,14,8,2024-01-02,2025-08-18,4.67,4.53,4.47,4.73,4.8,4.93,4.2,True,72,72,0,0,0.71,7.942505133470226,106.0,1.9164955509924708,38,True,True,False,True,True,True,True,True,True,False,False,True,False,True,True,391.0
8732121,22348222,2014-10-09,"Massachusetts, United States",within an hour,100.0,100.0,False,Beacon Hill,120.0,136.0,True,True,Beacon Hill,42.36017,-71.06346,Entire rental unit,Entire home/apt,2,1.0,0.0,1.0,"[""Toaster"", ""Heating"", ""Smoke alarm"", ""Iron"", ""Carbon monoxide alarm"", ""Hair dryer"", ""Essentials"", ""Refrigerator"", ""Smart lock"", ""Paid parking off premises"", ""Shampoo"", ""Hangers"", ""Wifi"", ""Long term stays allowed"", ""Washer"", ""Dedicated workspace"", ""Air conditioning"", ""Bed linens"", ""Dryer"", ""Shower gel"", ""Kitchen"", ""Microwave"", ""Stove"", ""Self check-in"", ""TV with standard cable"", ""Coffee maker"", ""Dishes and silverware"", ""Hot water""]",1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,True,0,10,40,256,308,5,1,49,11,30,2015-11-06,2025-09-12,4.71,4.84,4.83,4.89,4.86,4.98,4.57,False,86,86,0,0,2.56,11.148528405201915,81.0,10.072553045859,28,True,True,True,True,True,True,True,True,False,False,False,True,True,False,False,184.0
23805314,12369993,2014-02-18,"Boston, MA",within an hour,100.0,100.0,True,West Roxbury,2.0,3.0,True,True,West Roxbury,42.28996,-71.1459,Entire home,Entire home/apt,4,2.0,2.0,2.0,"[""Heating"", ""Dishwasher"", ""Smoke alarm"", ""Stainless steel oven"", ""Private entrance"", ""Iron"", ""Carbon monoxide alarm"", ""First aid kit"", ""Exterior security cameras on property"", ""Cooking basics"", ""Hair dryer"", ""Essentials"", ""Refrigerator"", ""Patio or balcony"", ""Dining table"", ""Shampoo"", ""TV"", ""Keypad"", ""Hot water kettle"", ""Hangers"", ""Wine glasses"", ""Coffee"", ""Gas stove"", ""Wifi"", ""Washer"", ""Air conditioning"", ""Bed linens"", ""Dryer"", ""Kitchen"", ""Microwave"", ""Coffee maker: Keurig coffee machine"", ""Self check-in"", ""Fire extinguisher"", ""Free parking on premises"", ""Dishes and silverware"", ""Board games"", ""Hot water""]",3,20,3.0,3.0,1125.0,1125.0,3.0,1125.0,True,4,11,11,206,268,16,0,21,37,96,2018-04-08,2025-07-20,4.99,4.99,4.97,4.99,4.98,4.95,4.94,False,1,1,0,0,2.95,11.786447638603695,135.0,7.652292950034223,37,True,True,True,True,True,True,True,True,True,False,True,False,True,False,False,351.0
42195053,107434423,2016-12-16,"New York, NY",within an hour,100.0,96.0,False,Cambridge,5084.0,5865.0,True,True,Beacon Hill,42.35941,-71.06744,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,"[""Heating"", ""Smoke alarm"", ""Private entrance"", ""Iron"", ""Carbon monoxide alarm"", ""High chair"", ""Hair dryer"", ""Essentials"", ""Refrigerator"", ""Cooking basics"", ""Lockbox"", ""Pets allowed"", ""Shampoo"", ""TV"", ""Hangers"", ""Wifi"", ""Long term stays allowed"", ""Air conditioning"", ""Bed linens"", ""Oven"", ""Crib"", ""Kitchen"", ""Microwave"", ""Self check-in"", ""Coffee maker"", ""Hot water""]",32,1125,30.0,334.0,1125.0,1125.0,38.2,1125.0,True,0,0,9,284,0,0,0,18,0,0,,,,,,,,,,True,343,343,0,0,,8.960985626283367,,,26,True,True,False,True,True,True,False,True,False,False,True,False,True,True,False,294.0
1388722684732233093,138056381,2017-07-01,"Boston, MA",within an hour,100.0,100.0,True,Jamaica Plain,1.0,1.0,True,True,Jamaica Plain,42.316246000675456,-71.11247284876006,Entire home,Entire home/apt,5,1.0,2.0,2.0,"[""Heating"", ""Dishwasher"", ""Smoke alarm"", ""Iron"", ""Carbon monoxide alarm"", ""First aid kit"", ""Exterior security cameras on property"", ""Drying rack for clothing"", ""Cooking basics"", ""Hair dryer"", ""Refrigerator"", ""Sun loungers"", ""Freezer"", ""Dining table"", ""Shampoo"", ""TV"", ""Keypad"", ""Clothing storage"", ""Hot water kettle"", ""Wifi"", ""Long term stays allowed"", ""Washer"", ""Extra pillows and blankets"", ""Dedicated workspace"", ""Air conditioning"", ""Bed linens"", ""Dryer"", ""Shower gel"", ""Kitchen"", ""Microwave"", ""Body soap"", ""Self check-in"", ""Fire extinguisher"", ""Induction stove"", ""Dishes and silverware"", ""Bidet"", ""Room-darkening shades"", ""Free street parking"", ""Hot water""]",1,365,2.0,3.0,365.0,365.0,2.6,365.0,True,8,27,34,208,19,19,3,41,0,114,2025-04-11,2025-09-18,5.0,4.95,5.0,4.95,5.0,5.0,4.74,False,1,1,0,0,3.43,8.421629021218344,75.0,0.6433949349760438,39,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,311.0
1193513049860213888,56052140,2016-01-25,"Boston, MA",within a day,80.0,90.0,False,Roxbury,1.0,1.0,True,True,Roxbury,42.32290005888324,-71.06823785685711,Entire home,Entire home/apt,4,1.5,2.0,2.0,"[""Free washer \u2013 In unit"", ""Dishwasher"", ""Smoke alarm"", ""Iron"", ""Carbon monoxide alarm"", ""Exterior security cameras on property"", ""Hair dryer"", ""Free dryer \u2013 In unit"", ""Keypad"", ""Gas stove"", ""Wifi"", ""HDTV with Roku"", ""Dedicated workspace"", ""Stainless steel single oven"", ""Central heating"", ""Kitchen"", ""Microwave"", ""Self check-in"", ""Free driveway parking on premises \u2013 1 space"", ""Central air conditioning"", ""Free street parking"", ""Hot water""]",1,365,1.0,1.0,365.0,365.0,1.0,365.0,True,6,30,56,311,30,30,0,66,8,180,2024-10-09,2025-08-22,4.53,4.67,4.37,4.77,4.73,4.37,4.43,False,1,1,0,0,2.57,9.853524982888432,102.0,1.1471594798083504,22,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,162.0
1347901699848552456,489462133,2022-11-28,"Somerville, MA",within a few hours,100.0,67.0,False,Spring Hill,13.0,22.0,True,True,Beacon Hill,42.35993347107375,-71.06556733564865,Entire home,Entire home/apt,2,1.0,1.0,1.0,"[""Hair dryer"", ""Refrigerator"", ""Microwave"", ""Stove"", ""Heating"", ""Wifi"", ""Smoke alarm"", ""Carbon monoxide alarm"", ""TV"", ""Air conditioning"", ""Dedicated workspace"", ""Exterior security cameras on property"", ""Kitchen"", ""Cooking basics"", ""Dishes and silverware"", ""Hot water""]",29,180,91.0,91.0,180.0,180.0,91.0,180.0,True,30,60,90,269,0,0,0,99,0,0,,,,,,,,,,False,2,1,1,0,,3.0116358658453115,,,16,True,True,False,True,True,True,False,True,False,False,False,True,False,False,False,286.0
1138377453380978562,501889213,2023-02-19,"Boston, MA",within an hour,100.0,100.0,True,Roxbury,7.0,8.0,True,True,Roxbury,42.32775904493979,-71.08533088683889,Private room in home,Private room,2,1.0,1.0,1.0,"[""Heating"", ""Smoke alarm"", ""Iron"", ""Carbon monoxide alarm"", ""Exterior security cameras on property"", ""Hair dryer"", ""Laundromat nearby"", ""Freezer"", ""Shampoo"", ""Paid parking lot on premises \u2013 1 space"", ""TV"", ""Keypad"", ""Clothing storage"", ""Hangers"", ""Mini fridge"", ""Wifi"", ""Dedicated workspace"", ""Air conditioning"", ""Luggage dropoff allowed"", ""Bed linens"", ""Microwave"", ""Conditioner"", ""Self check-in"", ""Room-darkening shades"", ""Free street parking"", ""Hot water""]",1,30,1.0,1.0,1125.0,1125.0,1.0,1125.0,True,3,19,44,206,199,142,7,47,97,255,2024-05-01,2025-09-19,4.83,4.86,4.73,4.95,4.9,4.6,4.79,False,7,1,6,0,11.66,2.784394250513347,74.0,1.587953456536619,26,True,False,True,True,True,True,False,True,False,True,False,True,True,False,False,81.0
1131369252503657482,22541573,2014-10-14,"New York, NY",within a few hours,90.0,99.0,True,Upper East Side,266.0,1126.0,True,True,Back Bay,42.34713,-71.08009,Entire rental unit,Entire home/apt,3,1.0,1.0,1.0,"[""Toaster"", ""Heating"", ""Dishwasher"", ""Smoke alarm"", ""Iron"", ""Carbon monoxide alarm"", ""Cooking basics"", ""Hair dryer"", ""Essentials"", ""Refrigerator"", ""Dining table"", ""Pets allowed"", ""Shampoo"", ""TV"", ""Clothing storage"", ""Hangers"", ""Hot water kettle"", ""Coffee"", ""Wifi"", ""Extra pillows and blankets"", ""Air conditioning"", ""Bed linens"", ""Oven"", ""Paid dryer \u2013 In building"", ""Exercise equipment"", ""Shower gel"", ""Kitchen"", ""Microwave"", ""Stove"", ""Conditioner"", ""Gym"", ""Coffee maker"", ""Paid washer \u2013 In building"", ""Cleaning available during stay"", ""Dishes and silverware"", ""Hot water""]",32,270,32.0,32.0,270.0,270.0,32.0,270.0,True,0,0,6,275,0,0,0,15,0,0,,,,,,,,,,True,43,43,0,0,,11.134839151266256,,,36,True,True,False,True,True,True,True,True,True,False,False,False,False,True,False,195.0
1339226504786293584,373675137,2020-10-28,"Boston, MA",within an hour,100.0,93.0,,Harvard Square,280.0,445.0,True,True,Beacon Hill,42.35968,-71.06898,Private room in rental unit,Private room,1,1.0,1.0,1.0,"[""Smoke alarm"", ""Carbon monoxide alarm"", ""Cooking basics"", ""Refrigerator"", ""Dining table"", ""Shampoo"", ""Hangers"", ""Cleaning products"", ""Wifi"", ""Bed linens"", ""Paid dryer \u2013 In building"", ""Central heating"", ""Shower gel"", ""Kitchen"", ""Microwave"", ""Stove"", ""Body soap"", ""Conditioner"", ""Fire extinguisher"", ""Lock on bedroom door"", ""Paid washer \u2013 In building"", ""Dishes and silverware"", ""Room-darkening shades"", ""Coffee maker: drip coffee maker"", ""Hot water""]",29,365,29.0,29.0,365.0,365.0,29.0,365.0,True,0,0,2,91,0,0,0,11,0,0,,,,,,,,,,False,115,52,63,0,,5.0951403148528405,,,25,True,True,False,True,False,False,True,True,False,False,False,False,False,False,False,62.0
7854872,22348222,2014-10-09,"Massachusetts, United States",within an hour,100.0,100.0,False,Beacon Hill,120.0,136.0,True,True,Beacon Hill,42.36017,-71.06346,Entire rental unit,Entire home/apt,2,1.0,0.0,1.0,"[""Toaster"", ""Heating"", ""Smoke alarm"", ""Iron"", ""Carbon monoxide alarm"", ""Cooking basics"", ""Hair dryer"", ""Essentials"", ""Refrigerator"", ""Smart lock"", ""Paid parking off premises"", ""Shampoo"", ""Hangers"", ""Wifi"", ""Long term stays allowed"", ""Washer"", ""Dedicated workspace"", ""Air conditioning"", ""Bed linens"", ""Dryer"", ""Kitchen"", ""Microwave"", ""Stove"", ""Conditioner"", ""Bathtub"", ""Self check-in"", ""Fire extinguisher"", ""TV with standard cable"", ""Coffee maker"", ""Dishes and silverware"", ""Hot water""]",1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,True,3,18,48,294,227,18,6,57,10,108,2015-10-31,2025-09-16,4.61,4.68,4.79,4.84,4.86,4.9,4.46,False,86,86,0,0,1.88,11.148528405201915,77.0,10.088980150581794,31,True,True,True,True,True,True,True,True,False,False,False,True,True,False,True,169.0
1299195742371255738,107434423,2016-12-16,"New York, NY",within an hour,100.0,96.0,False,Cambridge,5084.0,5865.0,True,True,Downtown,42.3589214,-71.0541634,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,"[""Heating"", ""Dishwasher"", ""Smoke alarm"", ""Private entrance"", ""Elevator"", ""Iron"", ""Carbon monoxide alarm"", ""High chair"", ""Hair dryer"", ""Essentials"", ""Refrigerator"", ""Cooking basics"", ""Lockbox"", ""Pets allowed"", ""Shampoo"", ""TV"", ""Hangers"", ""Wifi"", ""Long term stays allowed"", ""Air conditioning"", ""Bed linens"", ""Oven"", ""Crib"", ""Kitchen"", ""Microwave"", ""Bathtub"", ""Self check-in"", ""Dryer \u2013\u00a0In unit"", ""Gym"", ""Coffee maker"", ""Washer \u2013\u00a0In unit"", ""Hot water""]",31,1125,30.0,337.0,1125.0,1125.0,38.3,1125.0,True,0,0,0,200,0,0,0,0,0,0,,,,,,,,,,True,343,343,0,0,,8.960985626283367,,,32,True,True,False,True,True,True,True,True,True,False,True,False,True,True,True,304.0
2410846,3137257,2012-08-02,"Boston, MA",within an hour,100.0,85.0,True,Beacon Hill,1.0,13.0,True,True,Downtown,42.35702,-71.06168,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,"[""Heating"", ""Dishwasher"", ""Smoke alarm"", ""Elevator"", ""Iron"", ""Carbon monoxide alarm"", ""City skyline view"", ""Cooking basics"", ""Hair dryer"", ""Essentials"", ""Refrigerator"", ""Lockbox"", ""Paid parking off premises"", ""Children\u2019s books and toys"", ""Shampoo"", ""Hangers"", ""Wifi"", ""Long term stays allowed"", ""Washer"", ""Air conditioning"", ""Luggage dropoff allowed"", ""Oven"", ""Crib"", ""Dryer"", ""Kitchen"", ""Microwave"", ""Stove"", ""Self check-in"", ""Fire extinguisher"", ""TV with standard cable"", ""Coffee maker"", ""Dishes and silverware"", ""Hot water""]",91,1124,91.0,91.0,1124.0,1124.0,91.0,1124.0,True,0,0,0,171,37,1,0,1,1,182,2014-06-15,2024-12-31,4.68,4.73,4.54,4.78,4.78,5.0,4.7,False,1,1,0,0,0.27,13.333333333333334,336.0,11.46611909650924,33,True,True,True,True,True,True,True,True,True,False,False,False,True,False,False,175.0
36036045,244600805,2019-02-21,,within an hour,99.0,98.0,False,Bay Village,20.0,22.0,True,True,Bay Village,42.3484001159668,-71.06946563720703,Private room in rental unit,Private room,2,1.0,1.0,1.0,"[""Toaster"", ""Heating"", ""Smoke alarm"", ""Iron"", ""Carbon monoxide alarm"", ""First aid kit"", ""Exterior security cameras on property"", ""Cooking basics"", ""Hair dryer"", ""Essentials"", ""Refrigerator"", ""Shampoo"", ""TV"", ""Hangers"", ""Wifi"", ""Washer"", ""Dedicated workspace"", ""Air conditioning"", ""Bed linens"", ""Dryer"", ""Microwave"", ""Fire extinguisher"", ""Coffee maker"", ""Dishes and silverware"", ""Hot water""]",2,500,1.0,7.0,500.0,500.0,2.8,500.0,True,11,25,55,323,98,16,1,64,25,96,2019-07-27,2025-09-09,4.41,4.58,4.48,4.73,4.79,4.78,4.2,True,20,5,15,0,1.31,6.778918548939083,84.0,6.351813826146475,25,True,False,False,True,True,True,True,True,False,False,False,True,False,False,False,119.0
721977955281446033,17519841,2014-07-01,"Boston, MA",within an hour,100.0,99.0,True,Mattapan,1.0,1.0,True,True,Mattapan,42.2751989,-71.0761706,Entire guest suite,Entire home/apt,4,1.0,1.0,1.0,"[""Children\u2019s dinnerware"", ""Smoke alarm"", ""Private entrance"", ""Iron"", ""Carbon monoxide alarm"", ""First aid kit"", ""Shared backyard \u2013 Not fully fenced"", ""Lockbox"", ""Hair dryer"", ""Essentials"", ""Refrigerator"", ""Children\u2019s books and toys for ages 0-2 years old, 2-5 years old, and 5-10 years old"", ""Freezer"", ""Dining table"", ""Outdoor playground"", ""Shampoo"", ""Hangers"", ""Wine glasses"", ""Baby monitor - available upon request"", ""Free street parking"", ""Coffee"", ""Mini fridge"", ""Books and reading material"", ""Wifi"", ""Outlet covers"", ""Long term stays allowed"", ""Extra pillows and blankets"", ""Dedicated workspace"", ""Luggage dropoff allowed"", ""Bed linens"", ""Outdoor dining area"", ""Central heating"", ""Shower gel"", ""Shared patio or balcony"", ""Body soap"", ""Conditioner"", ""Coffee maker: Keurig coffee machine"", ""Self check-in"", ""Outdoor furniture"", ""Free parking on premises"", ""Central air conditioning"", ""Cleaning available during stay"", ""Babysitter recommendations"", ""Board games"", ""Children's playroom"", ""Room-darkening shades"", ""Clothing storage: wardrobe and dresser"", ""Hot water""]",1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,True,5,29,59,320,156,55,6,64,69,255,2023-03-06,2025-09-21,4.89,4.92,4.94,4.94,4.99,4.84,4.79,False,1,1,0,0,5.01,11.422313483915127,72.0,2.7433264887063653,48,True,False,True,True,True,False,False,True,False,True,True,True,True,False,False,125.0
